Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link,Source
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"32,175 Km",Bensin,,Indramayu,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-641323,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,175 Km",Bensin,,Indramayu,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-641325,oto
2016 Suzuki Ertiga DREZA 1.4L MT,Rp 60 Juta,"51,214 Km",Bensin,,Purbalingga,,,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-dreza-1-4l-mt-641429,oto
2012 Suzuki Ertiga GX 1.4L MT,Rp 57 Juta,"35,424 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-1-4l-mt-641438,oto
2009 Toyota Avanza 1.5L S MT VVTI,Rp 60 Juta,"141,959 Km",Bensin,,Bogor,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-s-mt-vvti-641354,oto
2007 Toyota Avanza 1.5L S MT VVTI,Rp 57 Juta,"35,876 Km",Bensin,,Bogor,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-s-mt-vvti-641567,oto
2001 Toyota Kijang  2.4L Diesel LGX,Rp 50 Juta,"90,520 Km",Diesel,Manual,Purbalingga,8 seat,2446 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-4l-diesel-lgx-641440,oto
2018 Toyota Agya G TRD 1.0L MT,Rp 55 Juta,"50,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-641295,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"32,175 Km",Diesel,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-641305,oto
2016 Toyota Yaris S TRD 1.5L AT,"Rp 15,5 Juta","69,491 Km",Bensin,,Jember,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-at-641193,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,175 Km",Bensin,,Malang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-641105,oto
2014 Honda Mobilio E 1.5L AT,Rp 58 Juta,"90,273 Km",Bensin,,Depok,,,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-at-641226,oto
2014 Honda Mobilio RS 1.5L AT,Rp 60 Juta,"105,000 Km",Bensin,,Bekasi,,,https://www.oto.com/detail-mobil-bekas/honda-mobilio-rs-1-5l-at-641315,oto
2013 Toyota Agya  1.0 G AT,Rp 56 Juta,"43,000 Km",Bensin,,Lombok Timur,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-2013-2018-1-0-g-at-641304,oto
2010 Toyota Yaris E 1.5L AT,Rp 60 Juta,"95,834 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-at-641230,oto
2018 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"42,312 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-640977,oto
2018 Daihatsu Ayla 1.2L R AT,Rp 55 Juta,"44,162 Km",Bensin,Otomatis,Bandung,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-640998,oto
2015 Toyota Agya 1.2L G A/T,Rp 55 Juta,"68,944 Km",Bensin,Otomatis,Malang,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-641028,oto
2015 Toyota Agya 1.2L G A/T,Rp 47 Juta,"84,194 Km",Bensin,Otomatis,Bandung,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-640992,oto
2011 Toyota Yaris S TRD 1.5L AT,Rp 58 Juta,"86,570 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-at-640935,oto
2000 Toyota Kijang  2.0L Krista Type,Rp 35 Juta,"65,800 Km",Bensin,Manual,Samarinda,8 seat,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-0l-krista-type-640921,oto
2019 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"32,572 Km",Bensin,,Surakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-640861,oto
2018 Daihatsu Ayla 1.2L R MT DLX,Rp 56 Juta,"42,100 Km",Bensin,Manual,Semarang,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-mt-dlx-640690,oto
2018 Toyota Calya G AT,Rp 60 Juta,"43,210 Km",Bensin,Otomatis,Semarang,7 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-640694,oto
2017 Honda Brio RS,Rp 56 Juta,"6,685 Km",Bensin,Manual,Semarang,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-rs-640703,oto
2017 Toyota Rush 1.5L TRD MT,Rp 60 Juta,"38,514 Km",Diesel,,Serang,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-mt-640812,oto
2017 Daihatsu Ayla 1.2L R AT,Rp 60 Juta,"37,000 Km",Bensin,Otomatis,Pekanbaru,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-640796,oto
2014 Honda Jazz RS CVT,Rp 60 Juta,"35,217 Km",Bensin,Cvt,Serang,5 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-640822,oto
2010 Toyota Avanza E 1.3L MT,Rp 57 Juta,"32,324 Km",Bensin,,Bekasi,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-e-1-3l-mt-640711,oto
2008 Toyota Yaris S TRD 1.5L MT,Rp 57 Juta,"35,862 Km",Bensin,,Jakarta Barat,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-mt-640885,oto
2004 Toyota Avanza VVT-i G 1.3L MT,Rp 48 Juta,"35,725 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvt-i-g-1-3l-mt-640763,oto
2018 Toyota Agya 1.2L G M/T,Rp 57 Juta,"3,000 Km",Bensin,Manual,Denpasar,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-mt-640473,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"32,175 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-640484,oto
2016 Toyota Avanza 1.5G MT,Rp 60 Juta,"32,175 Km",Bensin,Manual,Surabaya,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5g-mt-640485,oto
2015 Toyota Avanza 1.5G MT,Rp 52 Juta,"52,631 Km",Bensin,Manual,Yogyakarta,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5g-mt-640609,oto
2017 Daihatsu Ayla 1.2L X AT,Rp 40 Juta,"32,175 Km",Bensin,Otomatis,Bandar Lampung,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-x-at-640321,oto
2017 Toyota Rush G 1.5L MT,Rp 60 Juta,"32,175 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-g-1-5l-mt-640319,oto
2009 Toyota Yaris TRD SPORTIVO 1.5L MT,Rp 54 Juta,"32,175 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-1-5l-mt-640320,oto
2017 Daihatsu Ayla 1.2L R AT,Rp 57 Juta,"39,000 Km",Bensin,Otomatis,Denpasar,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-2l-r-at-640244,oto
2017 Toyota Agya 1.2L G AT TRD,Rp 57 Juta,"47,000 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-640159,oto
2013 Toyota Avanza Veloz  1.3 MT,Rp 60 Juta,"36,699 Km",Bensin,,Pekanbaru,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-3-mt-640116,oto
2007 Toyota Yaris S TRD 1.5L AT,Rp 45 Juta,"85,714 Km",Bensin,,Banjarnegara,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-s-trd-1-5l-at-639707,oto
2007 Toyota Yaris E 1.5L AT,Rp 52 Juta,"91,245 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-at-639716,oto
2001 Toyota Kijang  1.8L SGX,Rp 27 Juta,"91,245 Km",Bensin,Manual,Magelang,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-sgx-639701,oto
2001 Toyota Kijang  1.8L SGX,Rp 27 Juta,"85,421 Km",Bensin,Manual,Banjarnegara,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-sgx-639715,oto
2001 Toyota Kijang  2.0L LGX,Rp 27 Juta,"97,218 Km",Bensin,Manual,Semarang,8 seat,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-0l-lgx-639726,oto
2011 Toyota Avanza G 1.5L MT,Rp 45 Juta,"84,217 Km",Bensin,,Malang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-639502,oto
2011 Suzuki Ertiga  GL MT,Rp 54 Juta,"76,275 Km",Bensin,Manual,Serang,7 seat,1400 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-2016-2017-gl-mt-639583,oto
2001 Toyota Kijang  1.8L SGX,Rp 40 Juta,"81,032 Km",Bensin,Manual,Serang,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-sgx-639585,oto
2019 Toyota Agya G TRD 1.0L AT,Rp 60 Juta,"32,127 Km",Bensin,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-at-639376,oto
2017 Daihatsu Ayla 1.0L X AB AT,Rp 40 Juta,"32,197 Km",Bensin,Otomatis,Batam,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-ab-at-639368,oto
2017 Toyota Avanza G 1.5L MT,Rp 60 Juta,"35,217 Km",Bensin,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-639371,oto
2010 Toyota Avanza G 1.3L MT,Rp 45 Juta,"75,451 Km",Bensin,,Banda Aceh,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-639280,oto
2004 Toyota Kijang  1.5 LSX MT MNB,Rp 32 Juta,"22,695 Km",Bensin,,Serang,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1-5-lsx-mt-mnb-639232,oto
2002 Toyota Kijang  2.4L Diesel Krista Type,Rp 37 Juta,"84,545 Km",Diesel,Manual,Semarang,8 seat,2446 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-4l-diesel-krista-type-639243,oto
2002 Toyota Kijang  1.8L Krista Type,Rp 35 Juta,"84,848 Km",Bensin,Manual,Semarang,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-krista-type-639242,oto
2016 Toyota Avanza G 1.5L MT,Rp 60 Juta,"38,527 Km",Bensin,,Banda Aceh,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-639062,oto
2014 Toyota Fortuner G 2.5L Diesel AT VNTURBO,"Rp 10,2 Juta","89,260 Km",Diesel,,Jakarta Pusat,,,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-g-2-5l-diesel-at-vnturbo-639098,oto
2011 Toyota Avanza G 1.3L MT,"Rp 57,5 Juta","68,455 Km",Bensin,,Depok,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-639048,oto
2000 Toyota Kijang  1.8L Krista Type,Rp 35 Juta,"84,564 Km",Bensin,Manual,Jakarta Pusat,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-krista-type-639106,oto
2019 Daihatsu Xenia  VVTi Li Deluxe Sporty 1L MT,Rp 60 Juta,"35,272 Km",Bensin,,Yogyakarta,,,https://www.oto.com/detail-mobil-bekas/daihatsu-xenia-2019-2021-vvti-li-deluxe-sporty-1l-mt-639023,oto
2013 Toyota Yaris E 1.5L AT,Rp 57 Juta,"34,254 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-at-638910,oto
2016 Honda Mobilio E Prestige,Rp 60 Juta,"49,000 Km",Bensin,Cvt,Tangerang,7 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-prestige-640080,oto
2016 Daihatsu Ayla 1.0L X AT,Rp 55 Juta,"42,000 Km",Bensin,Otomatis,Tangerang,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-640082,oto
2017 Toyota Agya G TRD 1.0L AT,Rp 60 Juta,"44,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-at-640018,oto
2016 Suzuki Ertiga DREZA 1.4L AT,Rp 56 Juta,"49,000 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-dreza-1-4l-at-640014,oto
2015 Nissan Grand Livina 1.5 XV CVT,Rp 52 Juta,"96,845 Km",Bensin,Cvt,Batam,7 seat,1498 CC,https://www.oto.com/detail-mobil-bekas/nissan-grand-livina-1-5-xv-cvt-639911,oto
2017 Toyota Rush 1.5L TRD AT,Rp 47 Juta,"85,000 Km",Diesel,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-rush-1-5l-trd-at-639831,oto
2011 Toyota Avanza VVT-I G 1.3L AT,Rp 55 Juta,"61,545 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvt-i-g-1-3l-at-639779,oto
2010 Toyota Avanza G 1.3L MT,Rp 45 Juta,"72,045 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-639773,oto
2010 Toyota Avanza G 1.5L MT,Rp 45 Juta,"72,451 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-639782,oto
2007 Toyota Yaris Heykers 1.5L AT,Rp 55 Juta,"94,271 Km",Bensin,,Bandar Lampung,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-heykers-1-5l-at-639771,oto
2001 Toyota Kijang  2.0L LGX,Rp 27 Juta,"94,248 Km",Bensin,Manual,Bandar Lampung,8 seat,1998 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-0l-lgx-639784,oto
2011 Toyota Avanza 1.5L S MT VVTI,Rp 42 Juta,"72,451 Km",Bensin,,Magelang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-5l-s-mt-vvti-639699,oto
2011 Toyota Avanza VVTI S 1.5L AT,Rp 45 Juta,"74,215 Km",Bensin,,Banjarnegara,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvti-s-1-5l-at-639713,oto
2011 Toyota Avanza VVTI S 1.5L AT,Rp 52 Juta,"82,415 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvti-s-1-5l-at-639724,oto
2010 Toyota Avanza VVT-i G 1.3L MT,Rp 35 Juta,"87,245 Km",Bensin,,Magelang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvt-i-g-1-3l-mt-639691,oto
2010 Toyota Avanza VVT-i G 1.3L MT,Rp 42 Juta,"78,542 Km",Bensin,,Banjarnegara,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvt-i-g-1-3l-mt-639708,oto
2010 Toyota Avanza G 1.5L MT,Rp 42 Juta,"81,245 Km",Bensin,,Magelang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-639700,oto
2010 Toyota Avanza G 1.5L MT,Rp 45 Juta,"75,421 Km",Bensin,,Banjarnegara,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-639714,oto
2010 Toyota Avanza G 1.3L MT,Rp 45 Juta,"94,217 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-639725,oto
2010 Toyota Avanza G 1.3L MT,Rp 52 Juta,"81,247 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-3l-mt-639719,oto
2007 Toyota Yaris E 1.5L AT,Rp 45 Juta,"75,824 Km",Bensin,,Magelang,,,https://www.oto.com/detail-mobil-bekas/toyota-yaris-e-1-5l-at-639688,oto
2011 Toyota Avanza VVTI S 1.5L AT,Rp 41 Juta,"84,274 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvti-s-1-5l-at-638965,oto
2010 Toyota Avanza VVT-I G 1.3L MT,Rp 35 Juta,"81,277 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvt-i-g-1-3l-mt-638972,oto
2010 Toyota Avanza G 1.5L MT,Rp 35 Juta,"82,474 Km",Bensin,,Semarang,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-638963,oto
2002 Toyota Kijang  2.4L Diesel LGX,Rp 32 Juta,"82,447 Km",Diesel,Manual,Semarang,8 seat,2446 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-2-4l-diesel-lgx-638962,oto
2019 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"3,451 Km",Bensin,,Surakarta,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-638803,oto
2016 Toyota Agya G TRD 1.0L MT,Rp 54 Juta,"34,521 Km",Bensin,,Denpasar,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-g-trd-1-0l-mt-638640,oto
2015 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"52,670 Km",Bensin,,Banda Aceh,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-638574,oto
2007 Honda Jazz VTEC 1.5L AT,Rp 58 Juta,"85,464 Km",Bensin,,Majalengka,,,https://www.oto.com/detail-mobil-bekas/honda-jazz-vtec-1-5l-at-638443,oto
2004 Toyota Avanza 1.3G MT,Rp 58 Juta,"56,920 Km",Bensin,Manual,Padang,7 seat,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-3g-mt-638605,oto
2002 Toyota Kijang  1.5 LGX MT,Rp 37 Juta,"28,610 Km",Bensin,,Majalengka,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1-5-lgx-mt-638454,oto
2001 Toyota Kijang  1.8L SGX,Rp 37 Juta,"81,032 Km",Bensin,Manual,Padang,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-sgx-638603,oto
2000 Toyota Kijang  1.8L Krista Type,Rp 32 Juta,"80,200 Km",Bensin,Manual,Bandar Lampung,8 seat,1781 CC,https://www.oto.com/detail-mobil-bekas/toyota-kijang-1997-2004-1-8l-krista-type-638531,oto
2009 Honda Jazz  1.5L S AT,Rp 60 Juta,"97,489 Km",Bensin,Otomatis,Sragen,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-s-at-638245,oto
2011 Toyota Avanza VVTI S 1.5L AT,Rp 42 Juta,"124,000 Km",Bensin,,Medan,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvti-s-1-5l-at-638052,oto
2016 Honda Brio Satya E,Rp 45 Juta,"46,758 Km",Bensin,Manual,Indramayu,5 seat,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-637837,oto
2010 Toyota Avanza VVT-i G 1.3L MT,Rp 35 Juta,"72,454 Km",Bensin,,Batam,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-vvt-i-g-1-3l-mt-637795,oto
2011 Toyota Avanza G 1.5L MT,Rp 45 Juta,"72,458 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/toyota-avanza-g-1-5l-mt-637725,oto
2010 Honda Jazz  1.5L RS MT,Rp 45 Juta,"78,676 Km",Bensin,Manual,Surabaya,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-2008-2013-1-5l-rs-mt-637726,oto
2000 Toyota Kijang Innova 2.5 E MT DIESEL,Rp 22 Juta,"115,644 Km",Diesel,,Banda Aceh,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-2-5-e-mt-diesel-637752,oto
2018 Toyota Agya 1.2L G AT TRD,Rp 60 Juta,"42,000 Km",Bensin,,Jambi,,,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-at-trd-637209,oto
2016 Daihatsu Ayla 1.0L X AT,Rp 45 Juta,"50,000 Km",Bensin,Otomatis,Bandar Lampung,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-637111,oto
2021 Suzuki Ertiga GL AT,Rp 10 Juta,"50,442 Km",Bensin,Otomatis,Tangerang Selatan,7 seat,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gl-at-649591,oto
2022 Toyota Avanza 1.3E AT,Rp 10 Juta,"75,273 Km",Bensin,Otomatis,Tangerang Selatan,7 seat,1329 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-1-3e-at-649624,oto
2023 Daihatsu Ayla 1.0L X AT,Rp 10 Juta,"15,123 Km",Bensin,Otomatis,Tangerang Selatan,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-at-649623,oto
2019 Toyota Kijang Innova REBORN 2.4 G AT DIESEL,Rp 30 Juta,"84,226 Km",Diesel,,Tangerang Selatan,,,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-reborn-2-4-g-at-diesel-649674,oto
2000 Suzuki Carry Futura DX 1.5L MT,Rp 45 Juta,"260,000 Km",Bensin,,Jakarta Timur,,,https://www.oto.com/detail-mobil-bekas/suzuki-carry-futura-dx-1-5l-mt-630133,oto
2020 Daihatsu Gran Max PU F Standar 1.5 MT,Rp 58 Juta,"32,510 Km",Diesel,,Bandung,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-f-standar-1-5-mt-649638,oto
2007 Isuzu Panther LS TURBO 25 FFH,Rp 57 Juta,"67,825 Km",Diesel,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-ls-turbo-25-ffh-649664,oto
2003 Isuzu Panther LV 2.5L MT,Rp 45 Juta,"75,285 Km",Diesel,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-lv-2-5l-mt-649662,oto
2002 Isuzu Panther LS 2.5L MT,Rp 45 Juta,"75,285 Km",Diesel,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-ls-2-5l-mt-649660,oto
2001 Isuzu Panther LS 2.5 MT,Rp 42 Juta,"85,285 Km",Diesel,,Tangerang,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-ls-2-5-mt-649663,oto
2016 Daihatsu Gran Max MB 1.3 BLIND VAN,Rp 51 Juta,"116,946 Km",Bensin,,Surabaya,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-mb-1-3-blind-van-649589,oto
2011 Suzuki APV Luxury MT R15,Rp 42 Juta,"9,510 Km",Bensin,Manual,Palembang,7 seat,1493 CC,https://www.oto.com/detail-mobil-bekas/suzuki-apv-luxury-mt-r15-649527,oto
2007 Suzuki Karimun  Vximt,Rp 23 Juta,"146,521 Km",Bensin,Manual,Palembang,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/suzuki-karimun-1998-2006-vximt-649524,oto
2018 Suzuki Carry FUTURA 1.5L PU,Rp 45 Juta,"32,986 Km",Bensin,,Jambi,,,https://www.oto.com/detail-mobil-bekas/suzuki-carry-futura-1-5l-pu-649448,oto
2017 Mitsubishi L300 Pickup Standard,Rp 60 Juta,"32,178 Km",Diesel,Manual,Jambi,3 seat,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-pickup-standard-649444,oto
2017 Mitsubishi L300 Pickup Standard,Rp 60 Juta,"43,217 Km",Diesel,Manual,Jambi,3 seat,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-pickup-standard-649449,oto
2014 Suzuki Karimun Wagon R GX 1.0L MT,Rp 44 Juta,"61,000 Km",Bensin,,Jakarta Utara,,,https://www.oto.com/detail-mobil-bekas/suzuki-karimun-wagon-r-gx-1-0l-mt-649468,oto
2012 Nissan March  1.2 AT,Rp 48 Juta,"107,400 Km",Bensin,Otomatis,Yogyakarta,5 seat,1198 CC,https://www.oto.com/detail-mobil-bekas/nissan-march-2010-2018-1-2-at-649480,oto
2011 Isuzu Panther LM 2.5L MT,Rp 57 Juta,"80,000 Km",Diesel,,Depok,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-lm-2-5l-mt-649462,oto
2013 Suzuki Splash MT,Rp 54 Juta,"32,986 Km",Bensin,Manual,Jember,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/suzuki-splash-mt-649394,oto
2012 Suzuki Splash MT,Rp 54 Juta,"43,217 Km",Bensin,Manual,Jember,5 seat,1197 CC,https://www.oto.com/detail-mobil-bekas/suzuki-splash-mt-649397,oto
2012 Honda Freed  PSD,Rp 47 Juta,"71,282 Km",Bensin,Otomatis,Batam,7 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-freed-2009-2016-psd-647903,oto
2007 Isuzu Panther LS 2.5L MT,Rp 47 Juta,"79,582 Km",Diesel,,Batam,,,https://www.oto.com/detail-mobil-bekas/isuzu-panther-ls-2-5l-mt-647901,oto
2004 Toyota Camry 3.3L AT,Rp 55 Juta,"200,000 Km",Bensin,,Jakarta Selatan,,,https://www.oto.com/detail-mobil-bekas/toyota-camry-3-3l-at-647931,oto
2019 Suzuki Karimun Wagon R GS,Rp 51 Juta,"21,654 Km",Bensin,Manual,Bengkulu,5 seat,998 CC,https://www.oto.com/detail-mobil-bekas/suzuki-karimun-wagon-r-gs-647670,oto
2019 Daihatsu Gran Max PU Standar 1.5 MT,Rp 57 Juta,"37,528 Km",Diesel,,Banjarnegara,,,https://www.oto.com/detail-mobil-bekas/daihatsu-gran-max-pu-standar-1-5-mt-647686,oto
2018 Mitsubishi L300 Pickup Standard,Rp 60 Juta,"42,150 Km",Diesel,Manual,Yogyakarta,3 seat,2477 CC,https://www.oto.com/detail-mobil-bekas/mitsubishi-l300-pickup-standard-647647,oto
2013 Mazda 2  R AT,Rp 60 Juta,"43,216 Km",Bensin,Otomatis,Pati,5 seat,1496 CC,https://www.oto.com/detail-mobil-bekas/mazda-2-r-at-647760,oto
2012 Honda Freed  PSD,Rp 47 Juta,"57,218 Km",Bensin,Otomatis,Banjarnegara,7 seat,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-freed-2009-2016-psd-647664,oto
