Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link,Source
2019 Honda Mobilio E CVT,168000000,69000,Bensin,Cvt,Bekasi,7,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-cvt-601478,oto
2009 Toyota Fortuner  2.7 G LUX AT,167000000,140100,Diesel,Otomatis,Tangerang Selatan,7,2694 CC,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-2008-2011-2-7-g-lux-at-600680,oto
2021 Toyota Veloz 1.5 AT GR Limited,225000000,33000,Bensin,Otomatis,Surabaya,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-1-5-at-gr-limited-600065,oto
2016 Toyota Kijang Innova REBORN 2.4 G MT DIESEL,275000000,79000,Diesel,Unknown,Jakarta Pusat,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-reborn-2-4-g-mt-diesel-599957,oto
2016 Toyota Kijang Innova REBORN 2.4 G MT DIESEL,2755000000,77000,Diesel,Unknown,Jakarta Pusat,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-reborn-2-4-g-mt-diesel-599961,oto
2019 Toyota Avanza Veloz  1.5 M/T,185000000,47000,Bensin,Manual,Tangerang Selatan,7,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-avanza-veloz-2012-2018-1-5-mt-599376,oto
2018 Honda Brio Satya E CVT,143000000,14000,Bensin,Cvt,Jakarta Utara,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-598479,oto
2016 Honda HRV  1.5 S AT,205000000,59000,Bensin,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-hr-v-2015-2018-1-5-s-at-596187,oto
2017 Honda Mobilio  E  CVT,164000000,27387,Bensin,Cvt,Bekasi,6,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-cvt-594819,oto
2022 Suzuki Ertiga GX AT,218000000,31571,Bensin,Otomatis,Bekasi,7,1462 CC,https://www.oto.com/detail-mobil-bekas/suzuki-ertiga-gx-at-583687,oto
2018 Daihatsu Terios  R 1.5 AT,196000000,75051,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-2006-2018-r-1-5-at-583039,oto
2020 Toyota Innova DIESEL G 2.4 MT,341000000,22232,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-g-2-4-mt-547709,oto
2020 Toyota Innova BENSIN V 2.0 AT,338000000,26326,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-bensin-v-2-0-at-558085,oto
2019 Toyota Calya E MT,122000000,21237,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-e-mt-546467,oto
2019 Toyota Calya G AT,138000000,33657,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-543059,oto
2019 Toyota Calya G AT,132000000,48256,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-547699,oto
2019 Toyota Calya G AT,137000000,32454,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-548077,oto
2019 Toyota Yaris TRD Sportivo M/T,200000000,31869,Bensin,Manual,Bekasi,5,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-mt-559076,oto
2019 Toyota Yaris  S AT,224000000,38809,Bensin,Otomatis,Bekasi,5,1497 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-2009-2018-s-at-557542,oto
2019 Toyota Innova V MT,305000000,32363,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-v-mt-548231,oto
2019 Toyota Innova BENSIN V 2.0 AT,293000000,50665,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-bensin-v-2-0-at-548372,oto
2019 Toyota Innova DIESEL G 2.4 MT,320000000,63813,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-g-2-4-mt-551160,oto
2019 Toyota Innova DIESEL G 2.4 MT,328000000,14407,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-g-2-4-mt-551271,oto
2019 Toyota Innova BENSIN V 2.0 MT,351000000,54874,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-bensin-v-2-0-mt-550315,oto
2019 Toyota Innova 2.4L V Diesel MT,349000000,26641,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-2-4l-v-diesel-mt-546804,oto
2019 Toyota Fortuner VRZ 4X2 TRD 2.4L AT,469000000,68000,Diesel,Unknown,Tangerang,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-fortuner-vrz-4x2-trd-2-4l-at-552579,oto
2015 Honda HRV  1.8 Prestige,245000000,62000,Bensin,Otomatis,Jakarta Pusat,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-hr-v-2015-2018-1-8-prestige-615451,oto
2017 Daihatsu Ayla 1.0L X AB MT,89000000,50000,Bensin,Manual,Semarang,5,998 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-ayla-1-0l-x-ab-mt-615246,oto
2012 Toyota Kijang Innova 2.5 V MT DIESEL,210000000,98000,Diesel,Unknown,Surabaya,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-kijang-innova-2-5-v-mt-diesel-611368,oto
2013 Honda Jazz RS CVT,155000000,61000,Bensin,Cvt,Bekasi,5,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-605149,oto
2018 Honda Jazz  1.5 S AT,190000000,53000,Bensin,Unknown,Tangerang Selatan,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-jazz-2014-2018-1-5-s-at-603624,oto
2015 Toyota Agya 1.0L G A/T,90000000,95000,Bensin,Otomatis,Tangerang,5,998 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-0l-g-at-599815,oto
2020 Honda Brio Satya E CVT,158000000,31000,Bensin,Cvt,Jakarta Utara,5,1199 CC,https://www.oto.com/detail-mobil-bekas/honda-brio-satya-e-cvt-598475,oto
2018 Honda Jazz RS CVT,229000000,73187,Bensin,Cvt,Bekasi,5,1497 CC,https://www.oto.com/detail-mobil-bekas/honda-jazz-rs-cvt-598439,oto
2017 Toyota Innova DIESEL G 2.4 MT,262000000,84350,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-g-2-4-mt-597475,oto
2016 Honda Mobilio E Prestige,157000000,64756,Bensin,Cvt,Bekasi,7,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-prestige-595792,oto
2017 Honda Mobilio  E  CVT,163000000,69675,Bensin,Cvt,Bekasi,6,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-cvt-594882,oto
2015 Honda Mobilio  E CVT PRESTIGE,149000000,68366,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-cvt-prestige-593356,oto
2022 Daihatsu Terios X A/T Deluxe,212000000,14444,Bensin,Otomatis,Bekasi,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-x-at-deluxe-590673,oto
2014 Toyota Innova DIESEL G 2.5 AT,229000000,115322,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-g-2-5-at-582943,oto
2021 Toyota Calya G MT,136000000,5835,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-540969,oto
2020 Daihatsu Terios R A/T,219000000,35961,Bensin,Otomatis,Bekasi,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-at-561455,oto
2019 Toyota Agya 1.2L G M/T,120000000,42800,Bensin,Manual,Bekasi,5,1198 CC,https://www.oto.com/detail-mobil-bekas/toyota-agya-1-2l-g-mt-543412,oto
2019 Toyota Calya G MT,125000000,51228,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-544309,oto
2019 Toyota Calya G MT,127000000,54248,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-546648,oto
2019 Toyota Calya G MT,132000000,24719,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-541042,oto
2019 Toyota Calya G AT,135000000,47071,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-541058,oto
2019 Toyota Calya G AT,130000000,25974,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-541885,oto
2019 Toyota Calya G AT,132000000,46497,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-550701,oto
2019 Toyota Calya G MT,133000000,7496,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-547268,oto
2019 Toyota Calya G AT,130000000,65884,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-547309,oto
2019 Toyota Calya G AT,135000000,19339,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-547972,oto
2019 Toyota Calya G AT,135000000,70546,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-548165,oto
2019 Toyota Calya G AT,135000000,12351,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-548326,oto
2019 Toyota Calya G MT,137000000,32357,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-549827,oto
2019 Toyota Calya G AT,132000000,25009,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-568823,oto
2019 Daihatsu Terios  R AT DLX,199000000,76361,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-2006-2018-r-at-dlx-557524,oto
2019 Daihatsu Terios R M/T,213000000,48549,Bensin,Manual,Bekasi,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-mt-548037,oto
2019 Toyota Yaris TRD Sportivo M/T,205000000,52080,Bensin,Manual,Bekasi,5,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-trd-sportivo-mt-557553,oto
2019 Daihatsu Terios R A/T Deluxe,213000000,45069,Bensin,Otomatis,Bekasi,7,1496 CC,https://www.oto.com/detail-mobil-bekas/daihatsu-terios-r-at-deluxe-565527,oto
2019 Honda CR-V  1.5L Turbo Prestige,426000000,35250,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-559336,oto
2019 Honda CR-V  1.5L Turbo Prestige,424000000,69720,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-559897,oto
2018 Toyota Calya G MT,118000000,58441,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-546618,oto
2018 Toyota Calya  G AT,129000000,39181,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-2016-2018-g-at-550568,oto
2018 Toyota Calya G MT,128000000,35020,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-547691,oto
2018 Toyota Calya G MT,119000000,37411,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-547694,oto
2018 Toyota Calya  G MT,118000000,84210,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-2016-2018-g-mt-548447,oto
2018 Toyota Calya G AT,122000000,49716,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-562523,oto
2018 Toyota Calya G AT,126000000,52876,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-549226,oto
2018 Toyota Calya G AT,124000000,90910,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-549821,oto
2018 Honda Mobilio  E A/T,162000000,55655,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-at-546630,oto
2018 Honda Mobilio  E  CVT,162000000,52268,Bensin,Cvt,Bekasi,6,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-cvt-549847,oto
2018 Honda Mobilio  E  MT,162000000,86768,Bensin,Manual,Bekasi,6,1496 CC,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-mt-557243,oto
2018 Honda Mobilio  E A/T,164000000,68032,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-at-559119,oto
2018 Honda Mobilio RS 1.5L AT,181000000,35794,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-rs-1-5l-at-562126,oto
2018 Honda Mobilio E 1.5L AT,172000000,93856,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-at-562485,oto
2018 Honda Mobilio E 1.5L AT,169000000,37813,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-at-562964,oto
2018 Honda Mobilio  E A/T,164000000,39626,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-e-at-557910,oto
2018 Honda Mobilio RS 1.5L AT,181000000,51815,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-rs-1-5l-at-569457,oto
2018 Toyota Yaris G CVT 3 AB,196000000,48115,Bensin,Cvt,Bekasi,5,1496 CC,https://www.oto.com/detail-mobil-bekas/toyota-yaris-g-cvt-3-ab-556291,oto
2018 Toyota Innova 2.4L V Diesel MT,353000000,38740,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-2-4l-v-diesel-mt-548040,oto
2018 Honda CR-V  1.5L Turbo Prestige,386000000,114233,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-559342,oto
2018 Honda CR-V  1.5L Turbo Prestige,429000000,66460,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-556389,oto
2017 Toyota Calya  G MT,111000000,72027,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-2016-2018-g-mt-547103,oto
2017 Toyota Calya G MT,113000000,57216,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-547483,oto
2017 Toyota Calya G MT,119000000,36949,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-548222,oto
2017 Toyota Calya  G AT,128000000,24947,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-2016-2018-g-at-547493,oto
2017 Toyota Calya G AT,128000000,76462,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-548228,oto
2017 Toyota Calya G MT,124000000,51259,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-549351,oto
2017 Toyota Calya G AT,124000000,31797,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-549796,oto
2017 Honda Mobilio E 1.5L AT,159000000,67772,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-at-550320,oto
2017 Honda Mobilio E 1.5L AT,161000000,70792,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-at-554360,oto
2017 Honda Mobilio  RS A/T,171000000,66958,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-rs-at-557687,oto
2017 Honda Mobilio E 1.5L AT,163000000,67155,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-e-1-5l-at-570348,oto
2017 Honda Mobilio  RS A/T,186000000,70327,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-2013-2018-rs-at-540392,oto
2017 Honda Mobilio RS 1.5L AT,186000000,39925,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/honda-mobilio-rs-1-5l-at-546676,oto
2017 Toyota Innova BENSIN G 2.0L AT,260000000,87935,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-bensin-g-2-0l-at-551645,oto
2017 Toyota Innova BENSIN G 2.0 AT,266000000,71993,Bensin,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-bensin-g-2-0-at-562751,oto
2017 Toyota Innova DIESEL G 2.4 AT,305000000,94750,Diesel,Unknown,Bekasi,0,Unknown,https://www.oto.com/detail-mobil-bekas/toyota-innova-diesel-g-2-4-at-548681,oto
2017 Honda CR-V  1.5L Turbo Prestige,369000000,54832,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-547296,oto
2017 Honda CR-V  1.5L Turbo Prestige,362000000,89680,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-558864,oto
2017 Honda CR-V  1.5L Turbo Prestige,362000000,97887,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-556373,oto
2017 Honda CR-V  1.5L Turbo Prestige,410000000,51756,Bensin,Cvt,Bekasi,7,1498 CC,https://www.oto.com/detail-mobil-bekas/honda-cr-v-2018-2022-1-5l-turbo-prestige-556761,oto
2016 Toyota Calya  G AT,116000000,51227,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-2016-2018-g-at-550624,oto
2016 Toyota Calya  G AT,116000000,57681,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-2016-2018-g-at-550763,oto
2016 Toyota Calya G AT,118000000,32998,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-562048,oto
2016 Toyota Calya G AT,115000000,89278,Bensin,Otomatis,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-at-548718,oto
2016 Toyota Calya G MT,111000000,62324,Bensin,Manual,Bekasi,7,1197 CC,https://www.oto.com/detail-mobil-bekas/toyota-calya-g-mt-564695,oto
